"","ID","Host.Since","Neighbourhood.Cleansed","Neighbourhood.Group.Cleansed","City","Zipcode","Country","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bed.Type","Security.Deposit","Cleaning.Fee","Number.of.Reviews","Review.Scores.Rating","Host.Response.Rate","Bathrooms","Bathrooms_decimal","Bedrooms","Beds","Price","Security.Deposit_bool","Cleaning.fee_bool","Calculated.host.listings.count","ano_Host_Since","Neighbourhood.Cleansed_num","Neighbourhood.Group.Cleansed_num","Property.Type_Rec","Property.Type_RecNum","Room.Type_Num","Bed.Type_REC","Bed.Type_ReCNum"
"4983",3909843,2014-04-18,"PINAR DEL REY","HORTALEZA","MADRID",28033,"Spain","4.047.406.082.159.590","-3.654.681.868.622.940","APARTMENT","SHARED ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,89,9,"APARTMENT",1,3,"REAL BED",1
"4984",17959597,2014-04-18,"PINAR DEL REY","HORTALEZA","MADRID",28043,"Spain","4.047.033.946.424.170","-3.651.854.286.726.790","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,0,99,1,"1",1,1,40,1,1,1,2014,89,9,"APARTMENT",1,1,"REAL BED",1
"4985",10062077,2014-04-18,"SAN ANDRES","VILLAVERDE","MADRID",28021,"Spain","4.033.295.287.549.470","-37.029.647.619.843.900","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,103,21,"APARTMENT",1,1,"REAL BED",1
"4986",15960496,2014-04-18,"SAN ANDRES","VILLAVERDE","MADRID",28021,"Spain","40.334.290.577.587.600","-3.702.864.364.139.550","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,0,3,91,99,1,"1",1,1,40,1,0,1,2014,103,21,"APARTMENT",1,1,"REAL BED",1
"4987",14305864,2014-04-18,"SAN CRISTOBAL","VILLAVERDE","MADRID",28021,"Spain","40.341.194.792.997.800","-3.688.100.796.530.830","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,104,21,"APARTMENT",1,2,"REAL BED",1
"4988",18028137,2014-04-18,"VALDEFUENTES","HORTALEZA","MADRID",28050,"Spain","4.049.726.068.903.240","-3.655.958.368.259.670","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,0,99,1,"1",1,1,40,1,1,1,2014,117,9,"APARTMENT",1,1,"REAL BED",1
"4989",9158178,2014-04-18,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.166.737.345.390","-3.695.875.437.869.230","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,41,4,"APARTMENT",1,1,"REAL BED",1
"4990",15938802,2014-04-18,"CORTES","CENTRO","MADRID",28014,"Spain","40.411.132.487.682.000","-36.940.567.099.692.700","CONDOMINIUM","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,41,4,"CONDOMINIUM",6,1,"REAL BED",1
"4991",17760935,2014-04-19,"CORTES","CENTRO","MADRID",28012,"Spain","40.415.625.671.442.600","-370.142.619.755.244","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,0,99,1,"1",1,1,40,0,0,1,2014,41,4,"APARTMENT",1,1,"REAL BED",1
"4992",1449043,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.236.386.552.470","-3.698.989.294.496.390","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"4993",13556608,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.077.603.240.520","-36.963.248.132.527.700","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"4994",12350839,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.338.984.369.330","-36.967.550.870.049.900","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,20,3,91,99,1,"1",1,1,40,0,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"4995",599885,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.341.423.670.350","-36.951.436.686.197.400","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,0,3,91,99,1,"1",1,1,40,1,0,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"4996",8500936,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.561.218.366.380","-3.697.466.615.777.670","BED & BREAKFAST","PRIVATE ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,63,4,"BED & BREAKFAST",2,2,"REAL BED",1
"4997",13818123,2014-04-19,"JUSTICIA","CENTRO","MADRID",28013,"Spain","4.042.024.669.114.830","-36.998.399.094.597.200","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,91,99,1,"1",1,1,40,0,1,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"4998",3047251,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.697.730.055.300","-36.977.276.838.097.400","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"4999",16321849,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","40.427.596.244.220.000","-37.013.827.126.985.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5000",759577,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.401.453.067.040","-37.005.301.160.530.900","APARTMENT","PRIVATE ROOM",2,"PULL-OUT SOFA",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,2,"SOFA OR SIMILAR",2
"5001",183346,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","404.233.893.816.095","-3.694.754.634.883.880","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,0,3,91,99,1,"1",1,1,40,1,0,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"5002",11248646,2014-04-19,"JUSTICIA","CENTRO","MADRID",28004,"Spain","40.419.923.612.050.400","-36.987.040.255.722.800","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"5003",14082176,2014-04-20,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.463.925.447.510","-36.944.263.814.923.700","HOUSE","PRIVATE ROOM",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"HOUSE",4,2,"REAL BED",1
"5004",16727927,2014-04-20,"JUSTICIA","CENTRO","MADRID",28004,"Spain","40.420.022.219.896","-36.993.491.770.507.400","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5005",1420803,2014-04-21,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.178.806.748.990","-3.700.625.740.597.640","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5006",92920,2014-04-21,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.421.795.406.640","-3.695.384.513.119.430","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"5007",10190052,2014-04-22,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.007.003.522.640","-3.699.382.995.865.690","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5008",4160274,2014-04-22,"JUSTICIA","CENTRO","MADRID",28004,"Spain","40.420.844.034.795.200","-36.976.924.591.008.200","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5009",912039,2014-04-22,"JUSTICIA","CENTRO","MADRID",28001,"Spain","4.042.604.316.390.830","-3.693.409.596.141.290","LOFT","ENTIRE HOME/APT",2,"REAL BED",0,20,3,91,99,1,"1",1,1,40,0,1,1,2014,63,4,"LOFT",10,1,"REAL BED",1
"5010",15611084,2014-04-22,"JUSTICIA","CENTRO","MADRID",28004,"Spain","40.425.661.710.604.000","-3.692.478.431.899.290","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5011",12333814,2014-04-22,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.460.068.394.460","-3.700.461.190.487.640","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"5012",7614678,2014-04-22,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.320.078.831.490","-36.997.369.039.193.600","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5013",14003061,2014-04-23,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.041.993.368.095.690","-3.697.740.019.868.760","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5014",16034438,2014-04-23,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.423.203.900.420","-36.968.325.697.966.300","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,20,3,91,99,1,"1",1,1,40,0,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5015",3811554,2014-04-23,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.323.846.988.060","-36.998.472.692.618.500","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,91,99,1,"1",1,1,40,0,1,1,2014,63,4,"APARTMENT",1,2,"REAL BED",1
"5016",5768628,2014-04-23,"JUSTICIA","CENTRO","MADRID",28004,"Spain","4.042.001.255.598.180","-36.993.280.737.158.400","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,63,4,"APARTMENT",1,1,"REAL BED",1
"5022",8234770,2014-04-23,"LOS ROSALES","VILLAVERDE","MADRID",28021,"Spain","4.035.074.005.031.720","-36.866.299.540.583.500","APARTMENT","SHARED ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,68,21,"APARTMENT",1,3,"REAL BED",1
"5023",13557030,2014-04-23,"CASCO HISTORICO DE VALLECAS","VILLA DE VALLECAS","MADRID",28031,"Spain","4.037.185.080.249.800","-36.201.478.357.332.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,29,20,"APARTMENT",1,1,"REAL BED",1
"5024",12059936,2014-04-23,"CASCO HISTORICO DE VICALVARO","VICALVARO","MADRID",28032,"Spain","4.039.786.918.670.080","-36.231.918.512.407.100","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,20,3,0,99,1,"1",1,1,40,1,1,1,2014,30,19,"APARTMENT",1,2,"REAL BED",1
"5025",17653107,2014-04-23,"SIMANCAS","SAN BLAS - CANILLEJAS","MADRID",28037,"Spain","40.438.474.244.863.400","-36.237.064.192.929.900","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,91,99,1,"1",1,1,40,1,1,1,2014,111,16,"APARTMENT",1,1,"REAL BED",1
"5026",18001332,2014-04-23,"SIMANCAS","SAN BLAS - CANILLEJAS","MADRID",28037,"Spain","4.042.809.780.264.730","-36.295.977.095.387.800","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,0,99,1,"1",1,1,40,0,0,1,2014,111,16,"APARTMENT",1,2,"REAL BED",1
"5027",1347768,2014-04-23,"ALAMEDA DE OSUNA","BARAJAS","MADRID",28042,"Spain","404.523.139.393.745","-35.943.925.604.249.600","BOAT","PRIVATE ROOM",2,"REAL BED",0,0,3,0,99,1,"1",1,2,40,0,0,1,2014,6,2,"OTHER",3,2,"REAL BED",1
"5029",4996569,2014-04-23,"AEROPUERTO","BARAJAS","MADRID",NA,"Spain","404.558.140.766.617","-3.583.033.606.869.720","HOUSE","PRIVATE ROOM",2,"REAL BED",0,20,3,91,99,1,"1",1,1,40,0,1,1,2014,4,2,"HOUSE",4,2,"REAL BED",1
"5030",8320647,2014-04-23,"CASCO HISTORICO DE BARAJAS","BARAJAS","MADRID",28042,"Spain","4.047.358.125.433.180","-35.781.380.193.278.100","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,91,99,1,"1",1,1,40,0,0,1,2014,28,2,"APARTMENT",1,2,"REAL BED",1
"5115",9144858,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.406.874.258.317.900","-369.941.293.665.839","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,91,100,1,"1",1,1,41,0,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5116",10884903,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.041.195.945.370.160","-3.706.368.905.263.160","CONDOMINIUM","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,41,0,0,1,2014,49,4,"CONDOMINIUM",6,1,"REAL BED",1
"5117",17051272,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.780.202.305.320","-36.970.993.847.689.300","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,20,3,92,100,1,"1",1,1,41,1,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5118",6069525,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","404.094.872.930.545","-3.694.503.882.952.340","BED & BREAKFAST","PRIVATE ROOM",2,"REAL BED",0,20,3,92,100,1,"1",1,1,41,0,1,1,2014,49,4,"BED & BREAKFAST",2,2,"REAL BED",1
"5119",14853284,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.750.170.063.020","-36.993.731.105.613.600","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,41,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5120",11614279,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","40.408.668.577.081.300","-37.079.334.154.942.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,41,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5121",16245032,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.804.853.075.090","-3.700.127.223.402.790","BED & BREAKFAST","PRIVATE ROOM",2,"REAL BED",150,20,3,0,100,1,"1",1,1,41,1,1,1,2014,49,4,"BED & BREAKFAST",2,2,"REAL BED",1
"5122",12398887,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.134.193.097.950","-37.021.188.100.580.800","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,41,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5123",8114712,2014-05-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","404.109.163.299.595","-3.707.185.894.070.510","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,92,100,1,"1",1,1,41,0,0,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5124",10758649,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.247.992.983.490","-37.060.257.896.571.400","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,20,3,92,100,1,"1",1,1,41,0,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5125",13707810,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.834.959.987.260","-37.020.529.013.921.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5126",6141277,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.413.337.779.271.600","-37.022.189.422.140.500","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5127",15071081,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.411.962.439.418.800","-3.699.900.022.026.490","APARTMENT","PRIVATE ROOM",2,"FUTON",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,2,"SOFA OR SIMILAR",2
"5128",6991988,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.409.246.357.642.600","-36.997.677.555.586.900","HOUSE","PRIVATE ROOM",2,"REAL BED",0,20,3,92,100,1,"1",1,1,42,0,1,1,2014,49,4,"HOUSE",4,2,"REAL BED",1
"5129",18045549,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.326.532.866.870","-37.056.964.643.093.200","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,20,3,0,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5130",13126543,2014-05-08,"EMBAJADORES","CENTRO","MADRID",NA,"Spain","4.041.101.206.541.810","-37.064.776.553.111.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5134",463246,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","404.137.756.937.528","-3.712.525.642.945.420","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,81,4,"APARTMENT",1,1,"REAL BED",1
"5135",14092833,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","4.040.772.912.585.460","-37.121.314.041.146.600","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,81,4,"APARTMENT",1,1,"REAL BED",1
"5136",15927454,2014-05-08,"PALACIO","CENTRO","MADRID",28013,"Spain","40.416.263.248.672.400","-37.116.096.807.626.100","CONDOMINIUM","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,81,4,"CONDOMINIUM",6,1,"REAL BED",1
"5137",18088122,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","4.041.202.201.521.150","-37.112.530.032.341.100","APARTMENT","PRIVATE ROOM",2,"REAL BED",150,20,3,0,100,1,"1",1,1,42,1,1,1,2014,81,4,"APARTMENT",1,2,"REAL BED",1
"5138",14280234,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.041.201.313.197.030","-37.067.055.629.240.900","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,92,100,1,"1",1,1,42,0,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5139",17681447,2014-05-08,"EMBAJADORES","CENTRO","MADRID",NA,"Spain","404.085.911.923.441","-36.926.303.162.943.500","BED & BREAKFAST","PRIVATE ROOM",2,"REAL BED",0,20,3,0,100,1,"1",1,1,42,0,1,1,2014,49,4,"BED & BREAKFAST",2,2,"REAL BED",1
"5140",13484183,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.410.830.184.965","-37.034.327.428.632.600","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,92,100,1,"1",1,1,42,0,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5141",7766165,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.096.615.845.300","-3.698.875.661.403.100","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,92,100,1,"1",1,1,42,0,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5142",5111582,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.409.170.226.428.800","-36.982.035.203.019.000","LOFT","ENTIRE HOME/APT",2,"REAL BED",0,20,3,92,100,1,"1",1,1,42,0,1,1,2014,49,4,"LOFT",10,1,"REAL BED",1
"5143",7031712,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.810.046.626.350","-3.701.156.910.283.380","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5144",15479605,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.219.247.341.470","-3.706.118.217.383.170","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5145",17035079,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.410.911.862.459.500","-36.996.793.524.874.500","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5146",17750809,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.410.467.860.903.200","-37.061.022.135.868.600","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,0,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5147",2784017,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.411.265.424.139.000","-37.042.402.483.706.400","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5148",18037011,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.060.520.952.950","-370.120.227.013.006","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,0,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5149",5371668,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.002.716.394.740","-3.698.559.496.387.230","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5150",13270355,2014-05-08,"EMBAJADORES","CENTRO","MADRID",NA,"Spain","40.411.016.019.075.400","-36.996.564.909.489.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5151",4877814,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.040.931.442.256.700","-37.071.910.935.768.500","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5152",2638909,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","40.408.170.628.267.400","-3.704.725.726.223.790","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5153",16411297,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.040.850.093.861.100","-3.706.555.105.231.150","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,20,3,0,100,1,"1",1,1,42,0,1,1,2014,49,4,"APARTMENT",1,2,"REAL BED",1
"5154",6721589,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.409.062.052.752.600","-37.061.409.426.922.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,0,3,0,100,1,"1",1,1,42,0,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5155",1942059,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.013.169.958.110","-37.022.334.080.336.200","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,0,3,92,100,1,"1",1,1,42,1,0,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5156",9804644,2014-05-08,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.858.807.662.570","-37.034.331.918.507.400","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,49,4,"APARTMENT",1,1,"REAL BED",1
"5157",4711892,2014-05-08,"PALACIO","CENTRO","MADRID",28013,"Spain","4.042.017.931.919.250","-3.708.717.587.074.260","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,0,100,1,"1",1,1,42,0,0,1,2014,81,4,"APARTMENT",1,2,"REAL BED",1
"5158",15070118,2014-05-08,"PALACIO","CENTRO","MADRID",280013,"Spain","40.421.907.927.679.800","-37.084.774.429.588.200","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,81,4,"APARTMENT",1,1,"REAL BED",1
"5159",1426027,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","404.104.027.657.349","-37.109.316.449.541.400","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",150,20,3,92,100,1,"1",1,1,42,1,1,1,2014,81,4,"APARTMENT",1,1,"REAL BED",1
"5160",17889714,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","4.041.119.030.083.900","-37.120.311.447.099.100","APARTMENT","ENTIRE HOME/APT",2,"REAL BED",0,20,3,0,100,1,"1",1,1,42,0,1,1,2014,81,4,"APARTMENT",1,1,"REAL BED",1
"5161",11589631,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","4.041.041.500.481.110","-37.134.291.366.975.300","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,0,100,1,"1",1,1,42,0,0,1,2014,81,4,"APARTMENT",1,2,"REAL BED",1
"5162",12123263,2014-05-08,"PALACIO","CENTRO","MADRID",28013,"Spain","4.042.192.583.738.030","-37.115.689.193.070.300","BED & BREAKFAST","PRIVATE ROOM",2,"REAL BED",0,0,3,92,100,1,"1",1,1,42,0,0,1,2014,81,4,"BED & BREAKFAST",2,2,"REAL BED",1
"5163",7618785,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","4.041.150.366.608.140","-3.708.743.163.096.000","APARTMENT","PRIVATE ROOM",2,"REAL BED",0,0,3,0,100,1,"1",1,1,42,0,0,1,2014,81,4,"APARTMENT",1,2,"REAL BED",1
"5164",14192323,2014-05-08,"PALACIO","CENTRO","MADRID",28005,"Spain","40.410.279.177.472.500","-3.710.127.846.898.440","OTHER","PRIVATE ROOM",2,"REAL BED",0,20,3,92,100,1,"1",1,1,42,0,1,1,2014,81,4,"OTHER",3,2,"REAL BED",1
